series,bore,rod,option_name,base_price,per_unit_price,unit,source_sheet,source_row
H/HM/W,,7,Rod Gland Drain,1176,,inch,H3,44
H/HM/W,,7,Air Bleed,377,,inch,H3,44
H/HM/W,,7,Prox Switch,1475,,inch,H3,44
H/HM/W,,7,Brass Wiper,2218,,inch,H3,44
H/HM/W,,7,Viton Rod Seal,535,,inch,H3,44
H/HM/W,,7,Viton Piston Seal,1335,,inch,H3,44
H/HM/W,,7,Extra Port,189,,inch,H3,44
H/HM/W,,7,Light Duty Mill,4253,,inch,H3,44
H/HM/W,,8,Rod Gland Drain,1411,,inch,H3,45
H/HM/W,,8,Air Bleed,377,,inch,H3,45
H/HM/W,,8,Prox Switch,1505,,inch,H3,45
H/HM/W,,8,Brass Wiper,2771,,inch,H3,45
H/HM/W,,8,Viton Rod Seal,700,,inch,H3,45
H/HM/W,,8,Viton Piston Seal,1335,,inch,H3,45
H/HM/W,,8,Extra Port,189,,inch,H3,45
H/HM/W,,8,Light Duty Mill,4253,,inch,H3,45
H/HM/W,14,8,Rod Gland Drain,1411,,inch,H3,46
H/HM/W,14,8,Air Bleed,460,,inch,H3,46
H/HM/W,14,8,Prox Switch,1956,,inch,H3,46
H/HM/W,14,8,Brass Wiper,2688,,inch,H3,46
H/HM/W,14,8,Viton Rod Seal,700,,inch,H3,46
H/HM/W,14,8,Viton Piston Seal,1519,,inch,H3,46
H/HM/W,14,8,Extra Port,319,,inch,H3,46
H/HM/W,14,8,Light Duty Mill,5527,,inch,H3,46
H/HM/W,,10,Rod Gland Drain,1733,,inch,H3,47
H/HM/W,,10,Air Bleed,460,,inch,H3,47
H/HM/W,,10,Prox Switch,1993,,inch,H3,47
H/HM/W,,10,Brass Wiper,4154,,inch,H3,47
H/HM/W,,10,Viton Rod Seal,900,,inch,H3,47
H/HM/W,,10,Viton Piston Seal,1519,,inch,H3,47
H/HM/W,,10,Extra Port,319,,inch,H3,47
H/HM/W,,10,Light Duty Mill,5527,,inch,H3,47
H/HM/W,16,8,Rod Gland Drain,1411,,inch,H3,48
H/HM/W,16,8,Air Bleed,566,,inch,H3,48
H/HM/W,16,8,Prox Switch,2591,,inch,H3,48
H/HM/W,16,8,Brass Wiper,2771,,inch,H3,48
H/HM/W,16,8,Viton Rod Seal,700,,inch,H3,48
H/HM/W,16,8,Viton Piston Seal,2067,,inch,H3,48
H/HM/W,16,8,Extra Port,353,,inch,H3,48
H/HM/W,16,8,Light Duty Mill,7185,,inch,H3,48
H/HM/W,,10,Rod Gland Drain,1733,,inch,H3,49
H/HM/W,,10,Air Bleed,566,,inch,H3,49
H/HM/W,,10,Prox Switch,2642,,inch,H3,49
H/HM/W,,10,Brass Wiper,4154,,inch,H3,49
H/HM/W,,10,Viton Rod Seal,900,,inch,H3,49
H/HM/W,,10,Viton Piston Seal,2067,,inch,H3,49
H/HM/W,,10,Extra Port,353,,inch,H3,49
H/HM/W,,10,Light Duty Mill,7185,,inch,H3,49
H/HM/W,18,8,Rod Gland Drain,1411,,inch,H3,50
H/HM/W,18,8,Air Bleed,698,,inch,H3,50
H/HM/W,18,8,Prox Switch,3433,,inch,H3,50
H/HM/W,18,8,Brass Wiper,2771,,inch,H3,50
H/HM/W,18,8,Viton Rod Seal,700,,inch,H3,50
H/HM/W,18,8,Viton Piston Seal,2796,,inch,H3,50
H/HM/W,18,8,Extra Port,457,,inch,H3,50
H/HM/W,18,8,Light Duty Mill,9339,,inch,H3,50
H/HM/W,,10,Rod Gland Drain,1733,,inch,H3,51
H/HM/W,,10,Air Bleed,698,,inch,H3,51
H/HM/W,,10,Prox Switch,3501,,inch,H3,51
H/HM/W,,10,Brass Wiper,4154,,inch,H3,51
H/HM/W,,10,Viton Rod Seal,900,,inch,H3,51
H/HM/W,,10,Viton Piston Seal,2796,,inch,H3,51
H/HM/W,,10,Extra Port,457,,inch,H3,51
H/HM/W,,10,Light Duty Mill,9339,,inch,H3,51
H/HM/W,20,10,Rod Gland Drain,1733,,inch,H3,52
H/HM/W,20,10,Air Bleed,853,,inch,H3,52
H/HM/W,20,10,Prox Switch,4549,,inch,H3,52
H/HM/W,20,10,Brass Wiper,4154,,inch,H3,52
H/HM/W,20,10,Viton Rod Seal,900,,inch,H3,52
H/HM/W,20,10,Viton Piston Seal,3669,,inch,H3,52
H/HM/W,20,10,Extra Port,590,,inch,H3,52
H/HM/W,20,10,Light Duty Mill,12137,,inch,H3,52
A/LH,1.5,0.625,Air Bleed,138,,inch,A3,8
A/LH,1.5,0.625,Prox Switch,797,,inch,A3,8
A/LH,1.5,0.625,Brass Wiper,82,,inch,A3,8
A/LH,1.5,0.625,Viton Rod Seal,22,,inch,A3,8
A/LH,1.5,0.625,Viton Piston Seal,96,,inch,A3,8
A/LH,1.5,0.625,Extra Port,74,,inch,A3,8
A/LH,1.5,1,Air Bleed,138,,inch,A3,9
A/LH,1.5,1,Prox Switch,797,,inch,A3,9
A/LH,1.5,1,Brass Wiper,84,,inch,A3,9
A/LH,1.5,1,Viton Rod Seal,34,,inch,A3,9
A/LH,1.5,1,Viton Piston Seal,96,,inch,A3,9
A/LH,1.5,1,Extra Port,74,,inch,A3,9
A/LH,2,0.625,Air Bleed,146,,inch,A3,10
A/LH,2,0.625,Prox Switch,797,,inch,A3,10
A/LH,2,0.625,Brass Wiper,82,,inch,A3,10
A/LH,2,0.625,Viton Rod Seal,22,,inch,A3,10
A/LH,2,0.625,Viton Piston Seal,118,,inch,A3,10
A/LH,2,0.625,Extra Port,78,,inch,A3,10
A/LH,2,1,Air Bleed,146,,inch,A3,11
A/LH,2,1,Prox Switch,797,,inch,A3,11
A/LH,2,1,Brass Wiper,84,,inch,A3,11
A/LH,2,1,Viton Rod Seal,34,,inch,A3,11
A/LH,2,1,Viton Piston Seal,118,,inch,A3,11
A/LH,2,1,Extra Port,78,,inch,A3,11
A/LH,2,1.375,Air Bleed,146,,inch,A3,12
A/LH,2,1.375,Prox Switch,797,,inch,A3,12
A/LH,2,1.375,Brass Wiper,108,,inch,A3,12
A/LH,2,1.375,Viton Rod Seal,54,,inch,A3,12
A/LH,2,1.375,Viton Piston Seal,118,,inch,A3,12
A/LH,2,1.375,Extra Port,78,,inch,A3,12
A/LH,2.5,0.625,Air Bleed,152,,inch,A3,13
A/LH,2.5,0.625,Prox Switch,797,,inch,A3,13
A/LH,2.5,0.625,Brass Wiper,82,,inch,A3,13
A/LH,2.5,0.625,Viton Rod Seal,23,,inch,A3,13
A/LH,2.5,0.625,Viton Piston Seal,147,,inch,A3,13
A/LH,2.5,0.625,Extra Port,81,,inch,A3,13
A/LH,2.5,1,Air Bleed,152,,inch,A3,14
A/LH,2.5,1,Prox Switch,797,,inch,A3,14
A/LH,2.5,1,Brass Wiper,84,,inch,A3,14
A/LH,2.5,1,Viton Rod Seal,34,,inch,A3,14
A/LH,2.5,1,Viton Piston Seal,147,,inch,A3,14
A/LH,2.5,1,Extra Port,81,,inch,A3,14
A/LH,2.5,1.375,Air Bleed,152,,inch,A3,15
A/LH,2.5,1.375,Prox Switch,797,,inch,A3,15
A/LH,2.5,1.375,Brass Wiper,108,,inch,A3,15
A/LH,2.5,1.375,Viton Rod Seal,56,,inch,A3,15
A/LH,2.5,1.375,Viton Piston Seal,147,,inch,A3,15
A/LH,2.5,1.375,Extra Port,81,,inch,A3,15
A/LH,2.5,1.75,Air Bleed,152,,inch,A3,16
A/LH,2.5,1.75,Prox Switch,797,,inch,A3,16
A/LH,2.5,1.75,Brass Wiper,150,,inch,A3,16
A/LH,2.5,1.75,Viton Rod Seal,59,,inch,A3,16
A/LH,2.5,1.75,Viton Piston Seal,147,,inch,A3,16
A/LH,2.5,1.75,Extra Port,81,,inch,A3,16
A/LH,3.25,1,Air Bleed,160,,inch,A3,17
A/LH,3.25,1,Prox Switch,797,,inch,A3,17
A/LH,3.25,1,Brass Wiper,84,,inch,A3,17
A/LH,3.25,1,Viton Rod Seal,34,,inch,A3,17
A/LH,3.25,1,Viton Piston Seal,159,,inch,A3,17
A/LH,3.25,1,Extra Port,84,,inch,A3,17
A/LH,3.25,1.375,Air Bleed,160,,inch,A3,18
A/LH,3.25,1.375,Prox Switch,797,,inch,A3,18
A/LH,3.25,1.375,Brass Wiper,108,,inch,A3,18
A/LH,3.25,1.375,Viton Rod Seal,56,,inch,A3,18
A/LH,3.25,1.375,Viton Piston Seal,159,,inch,A3,18
A/LH,3.25,1.375,Extra Port,84,,inch,A3,18
A/LH,3.25,1.75,Air Bleed,160,,inch,A3,19
A/LH,3.25,1.75,Prox Switch,797,,inch,A3,19
A/LH,3.25,1.75,Brass Wiper,150,,inch,A3,19
A/LH,3.25,1.75,Viton Rod Seal,59,,inch,A3,19
A/LH,3.25,1.75,Viton Piston Seal,159,,inch,A3,19
A/LH,3.25,1.75,Extra Port,84,,inch,A3,19
A/LH,3.25,2,Air Bleed,160,,inch,A3,20
A/LH,3.25,2,Prox Switch,797,,inch,A3,20
A/LH,3.25,2,Brass Wiper,230,,inch,A3,20
A/LH,3.25,2,Viton Rod Seal,94,,inch,A3,20
A/LH,3.25,2,Viton Piston Seal,159,,inch,A3,20
A/LH,3.25,2,Extra Port,84,,inch,A3,20
A/LH,4,1,Air Bleed,167,,inch,A3,21
A/LH,4,1,Prox Switch,797,,inch,A3,21
A/LH,4,1,Brass Wiper,84,,inch,A3,21
A/LH,4,1,Viton Rod Seal,34,,inch,A3,21
A/LH,4,1,Viton Piston Seal,165,,inch,A3,21
A/LH,4,1,Extra Port,93,,inch,A3,21
A/LH,4,1.375,Air Bleed,167,,inch,A3,22
A/LH,4,1.375,Prox Switch,797,,inch,A3,22
A/LH,4,1.375,Brass Wiper,108,,inch,A3,22
A/LH,4,1.375,Viton Rod Seal,53,,inch,A3,22
A/LH,4,1.375,Viton Piston Seal,165,,inch,A3,22
A/LH,4,1.375,Extra Port,93,,inch,A3,22
A/LH,4,1.75,Air Bleed,167,,inch,A3,23
A/LH,4,1.75,Prox Switch,797,,inch,A3,23
A/LH,4,1.75,Brass Wiper,150,,inch,A3,23
A/LH,4,1.75,Viton Rod Seal,59,,inch,A3,23
A/LH,4,1.75,Viton Piston Seal,165,,inch,A3,23
A/LH,4,1.75,Extra Port,93,,inch,A3,23
A/LH,4,2,Air Bleed,167,,inch,A3,24
A/LH,4,2,Prox Switch,797,,inch,A3,24
A/LH,4,2,Brass Wiper,230,,inch,A3,24
A/LH,4,2,Viton Rod Seal,94,,inch,A3,24
A/LH,4,2,Viton Piston Seal,165,,inch,A3,24
A/LH,4,2,Extra Port,93,,inch,A3,24
A/LH,5,1,Air Bleed,174,,inch,A3,25
A/LH,5,1,Prox Switch,797,,inch,A3,25
A/LH,5,1,Brass Wiper,84,,inch,A3,25
A/LH,5,1,Viton Rod Seal,34,,inch,A3,25
A/LH,5,1,Viton Piston Seal,201,,inch,A3,25
A/LH,5,1,Extra Port,98,,inch,A3,25
A/LH,5,1.375,Air Bleed,174,,inch,A3,26
A/LH,5,1.375,Prox Switch,797,,inch,A3,26
A/LH,5,1.375,Brass Wiper,108,,inch,A3,26
A/LH,5,1.375,Viton Rod Seal,54,,inch,A3,26
A/LH,5,1.375,Viton Piston Seal,201,,inch,A3,26
A/LH,5,1.375,Extra Port,98,,inch,A3,26
A/LH,5,1.75,Air Bleed,174,,inch,A3,27
A/LH,5,1.75,Prox Switch,797,,inch,A3,27
A/LH,5,1.75,Brass Wiper,150,,inch,A3,27
A/LH,5,1.75,Viton Rod Seal,59,,inch,A3,27
A/LH,5,1.75,Viton Piston Seal,201,,inch,A3,27
A/LH,5,1.75,Extra Port,98,,inch,A3,27
A/LH,5,2,Air Bleed,174,,inch,A3,28
A/LH,5,2,Prox Switch,797,,inch,A3,28
A/LH,5,2,Brass Wiper,230,,inch,A3,28
A/LH,5,2,Viton Rod Seal,96,,inch,A3,28
A/LH,5,2,Viton Piston Seal,201,,inch,A3,28
A/LH,5,2,Extra Port,98,,inch,A3,28
A/LH,6,1.375,Air Bleed,185,,inch,A3,29
A/LH,6,1.375,Prox Switch,797,,inch,A3,29
A/LH,6,1.375,Brass Wiper,108,,inch,A3,29
A/LH,6,1.375,Viton Rod Seal,54,,inch,A3,29
A/LH,6,1.375,Viton Piston Seal,347,,inch,A3,29
A/LH,6,1.375,Extra Port,106,,inch,A3,29
A/LH,6,1.75,Air Bleed,185,,inch,A3,30
A/LH,6,1.75,Prox Switch,797,,inch,A3,30
A/LH,6,1.75,Brass Wiper,150,,inch,A3,30
A/LH,6,1.75,Viton Rod Seal,64,,inch,A3,30
A/LH,6,1.75,Viton Piston Seal,347,,inch,A3,30
A/LH,6,1.75,Extra Port,106,,inch,A3,30
A/LH,6,2,Air Bleed,185,,inch,A3,31
A/LH,6,2,Prox Switch,797,,inch,A3,31
A/LH,6,2,Brass Wiper,230,,inch,A3,31
A/LH,6,2,Viton Rod Seal,96,,inch,A3,31
A/LH,6,2,Viton Piston Seal,347,,inch,A3,31
A/LH,6,2,Extra Port,106,,inch,A3,31
A/LH,6,2.5,Air Bleed,185,,inch,A3,32
A/LH,6,2.5,Prox Switch,797,,inch,A3,32
A/LH,6,2.5,Brass Wiper,408,,inch,A3,32
A/LH,6,2.5,Viton Rod Seal,159,,inch,A3,32
A/LH,6,2.5,Viton Piston Seal,347,,inch,A3,32
A/LH,6,2.5,Extra Port,106,,inch,A3,32
A/LH,7,1.375,Air Bleed,192,,inch,A3,33
A/LH,7,1.375,Prox Switch,797,,inch,A3,33
A/LH,7,1.375,Brass Wiper,108,,inch,A3,33
A/LH,7,1.375,Viton Rod Seal,54,,inch,A3,33
A/LH,7,1.375,Viton Piston Seal,413,,inch,A3,33
A/LH,7,1.375,Extra Port,114,,inch,A3,33
A/LH,7,1.75,Air Bleed,192,,inch,A3,34
A/LH,7,1.75,Prox Switch,797,,inch,A3,34
A/LH,7,1.75,Brass Wiper,150,,inch,A3,34
A/LH,7,1.75,Viton Rod Seal,64,,inch,A3,34
A/LH,7,1.75,Viton Piston Seal,413,,inch,A3,34
A/LH,7,1.75,Extra Port,114,,inch,A3,34
A/LH,7,2,Air Bleed,192,,inch,A3,35
A/LH,7,2,Prox Switch,797,,inch,A3,35
A/LH,7,2,Brass Wiper,230,,inch,A3,35
A/LH,7,2,Viton Rod Seal,96,,inch,A3,35
A/LH,7,2,Viton Piston Seal,413,,inch,A3,35
A/LH,7,2,Extra Port,114,,inch,A3,35
A/LH,7,2.5,Air Bleed,192,,inch,A3,36
A/LH,7,2.5,Prox Switch,797,,inch,A3,36
A/LH,7,2.5,Brass Wiper,408,,inch,A3,36
A/LH,7,2.5,Viton Rod Seal,159,,inch,A3,36
A/LH,7,2.5,Viton Piston Seal,413,,inch,A3,36
A/LH,7,2.5,Extra Port,114,,inch,A3,36
A/LH,8,1.375,Air Bleed,201,,inch,A3,37
A/LH,8,1.375,Prox Switch,797,,inch,A3,37
A/LH,8,1.375,Brass Wiper,108,,inch,A3,37
A/LH,8,1.375,Viton Rod Seal,54,,inch,A3,37
A/LH,8,1.375,Viton Piston Seal,452,,inch,A3,37
A/LH,8,1.375,Extra Port,122,,inch,A3,37
A/LH,8,1.75,Air Bleed,201,,inch,A3,38
A/LH,8,1.75,Prox Switch,797,,inch,A3,38
A/LH,8,1.75,Brass Wiper,150,,inch,A3,38
A/LH,8,1.75,Viton Rod Seal,64,,inch,A3,38
A/LH,8,1.75,Viton Piston Seal,452,,inch,A3,38
A/LH,8,1.75,Extra Port,122,,inch,A3,38
A/LH,8,2,Air Bleed,201,,inch,A3,39
A/LH,8,2,Prox Switch,797,,inch,A3,39
A/LH,8,2,Brass Wiper,230,,inch,A3,39
A/LH,8,2,Viton Rod Seal,94,,inch,A3,39
A/LH,8,2,Viton Piston Seal,452,,inch,A3,39
A/LH,8,2,Extra Port,122,,inch,A3,39
A/LH,8,2.5,Air Bleed,201,,inch,A3,40
A/LH,8,2.5,Prox Switch,797,,inch,A3,40
A/LH,8,2.5,Brass Wiper,408,,inch,A3,40
A/LH,8,2.5,Viton Rod Seal,159,,inch,A3,40
A/LH,8,2.5,Viton Piston Seal,452,,inch,A3,40
A/LH,8,2.5,Extra Port,122,,inch,A3,40
A/LH,10,1.75,Air Bleed,246,,inch,A3,41
A/LH,10,1.75,Prox Switch,886,,inch,A3,41
A/LH,10,1.75,Brass Wiper,150,,inch,A3,41
A/LH,10,1.75,Viton Rod Seal,64,,inch,A3,41
A/LH,10,1.75,Viton Piston Seal,508,,inch,A3,41
A/LH,10,1.75,Extra Port,138,,inch,A3,41
A/LH,10,2,Air Bleed,246,,inch,A3,42
A/LH,10,2,Prox Switch,892,,inch,A3,42
A/LH,10,2,Brass Wiper,230,,inch,A3,42
A/LH,10,2,Viton Rod Seal,96,,inch,A3,42
A/LH,10,2,Viton Piston Seal,508,,inch,A3,42
A/LH,10,2,Extra Port,138,,inch,A3,42
A/LH,10,2.5,Air Bleed,246,,inch,A3,43
A/LH,10,2.5,Prox Switch,894,,inch,A3,43
A/LH,10,2.5,Brass Wiper,408,,inch,A3,43
A/LH,10,2.5,Viton Rod Seal,159,,inch,A3,43
A/LH,10,2.5,Viton Piston Seal,508,,inch,A3,43
A/LH,10,2.5,Extra Port,138,,inch,A3,43
A/LH,10,3,Air Bleed,246,,inch,A3,44
A/LH,10,3,Prox Switch,1061,,inch,A3,44
A/LH,10,3,Brass Wiper,450,,inch,A3,44
A/LH,10,3,Viton Rod Seal,192,,inch,A3,44
A/LH,10,3,Viton Piston Seal,508,,inch,A3,44
A/LH,10,3,Extra Port,138,,inch,A3,44
A/LH,10,3.5,Air Bleed,246,,inch,A3,45
A/LH,10,3.5,Prox Switch,1066,,inch,A3,45
A/LH,10,3.5,Brass Wiper,633,,inch,A3,45
A/LH,10,3.5,Viton Rod Seal,240,,inch,A3,45
A/LH,10,3.5,Viton Piston Seal,508,,inch,A3,45
A/LH,10,3.5,Extra Port,138,,inch,A3,45
A/LH,12,2,Air Bleed,305,,inch,A3,46
A/LH,12,2,Prox Switch,1071,,inch,A3,46
A/LH,12,2,Brass Wiper,230,,inch,A3,46
A/LH,12,2,Viton Rod Seal,96,,inch,A3,46
A/LH,12,2,Viton Piston Seal,545,,inch,A3,46
A/LH,12,2,Extra Port,154,,inch,A3,46
A/LH,12,2.5,Air Bleed,305,,inch,A3,47
A/LH,12,2.5,Prox Switch,1271,,inch,A3,47
A/LH,12,2.5,Brass Wiper,408,,inch,A3,47
A/LH,12,2.5,Viton Rod Seal,159,,inch,A3,47
A/LH,12,2.5,Viton Piston Seal,545,,inch,A3,47
A/LH,12,2.5,Extra Port,154,,inch,A3,47
A/LH,12,3,Air Bleed,305,,inch,A3,48
A/LH,12,3,Prox Switch,1281,,inch,A3,48
A/LH,12,3,Brass Wiper,450,,inch,A3,48
A/LH,12,3,Viton Rod Seal,192,,inch,A3,48
A/LH,12,3,Viton Piston Seal,545,,inch,A3,48
A/LH,12,3,Extra Port,154,,inch,A3,48
A/LH,12,3.5,Air Bleed,305,,inch,A3,49
A/LH,12,3.5,Prox Switch,1284,,inch,A3,49
A/LH,12,3.5,Brass Wiper,633,,inch,A3,49
A/LH,12,3.5,Viton Rod Seal,240,,inch,A3,49
A/LH,12,3.5,Viton Piston Seal,545,,inch,A3,49
A/LH,12,3.5,Extra Port,154,,inch,A3,49
A/LH,12,4,Air Bleed,305,,inch,A3,50
A/LH,12,4,Prox Switch,1526,,inch,A3,50
A/LH,12,4,Brass Wiper,693,,inch,A3,50
A/LH,12,4,Viton Rod Seal,286,,inch,A3,50
A/LH,12,4,Viton Piston Seal,545,,inch,A3,50
A/LH,12,4,Extra Port,154,,inch,A3,50
A/LH,14,2.5,Air Bleed,372,,inch,A3,51
A/LH,14,2.5,Prox Switch,1536,,inch,A3,51
A/LH,14,2.5,Brass Wiper,408,,inch,A3,51
A/LH,14,2.5,Viton Rod Seal,159,,inch,A3,51
A/LH,14,2.5,Viton Piston Seal,1082,,inch,A3,51
A/LH,14,2.5,Extra Port,258,,inch,A3,51
A/LH,14,3,Air Bleed,372,,inch,A3,52
A/LH,14,3,Prox Switch,1542,,inch,A3,52
A/LH,14,3,Brass Wiper,450,,inch,A3,52
A/LH,14,3,Viton Rod Seal,192,,inch,A3,52
A/LH,14,3,Viton Piston Seal,1082,,inch,A3,52
A/LH,14,3,Extra Port,258,,inch,A3,52
A/LH,14,3.5,Air Bleed,372,,inch,A3,53
A/LH,14,3.5,Prox Switch,1828,,inch,A3,53
A/LH,14,3.5,Brass Wiper,633,,inch,A3,53
A/LH,14,3.5,Viton Rod Seal,240,,inch,A3,53
A/LH,14,3.5,Viton Piston Seal,1082,,inch,A3,53
A/LH,14,3.5,Extra Port,258,,inch,A3,53
A/LH,14,4,Air Bleed,372,,inch,A3,54
A/LH,14,4,Prox Switch,1845,,inch,A3,54
A/LH,14,4,Brass Wiper,693,,inch,A3,54
A/LH,14,4,Viton Rod Seal,286,,inch,A3,54
A/LH,14,4,Viton Piston Seal,1082,,inch,A3,54
A/LH,14,4,Extra Port,258,,inch,A3,54
IH/IHM/IMH,25,12,Rod Gland Drain,356,,mm,IH3,8
IH/IHM/IMH,25,12,Air Bleed,164,,mm,IH3,8
IH/IHM/IMH,25,12,Prox Switch,600,,mm,IH3,8
IH/IHM/IMH,25,12,Brass Wiper,80,,mm,IH3,8
IH/IHM/IMH,25,12,Viton Rod Seal,28,,mm,IH3,8
IH/IHM/IMH,25,12,Viton Piston Seal,75,,mm,IH3,8
IH/IHM/IMH,25,12,Extra Port,87,,mm,IH3,8
IH/IHM/IMH,25,12,Boss Port,166,,mm,IH3,8
IH/IHM/IMH,25,12,Light Duty Mill,570,,mm,IH3,8
IH/IHM/IMH,25,18,Rod Gland Drain,426,,mm,IH3,9
IH/IHM/IMH,25,18,Air Bleed,164,,mm,IH3,9
IH/IHM/IMH,25,18,Prox Switch,600,,mm,IH3,9
IH/IHM/IMH,25,18,Brass Wiper,83,,mm,IH3,9
IH/IHM/IMH,25,18,Viton Rod Seal,38,,mm,IH3,9
IH/IHM/IMH,25,18,Viton Piston Seal,75,,mm,IH3,9
IH/IHM/IMH,25,18,Extra Port,87,,mm,IH3,9
IH/IHM/IMH,25,18,Boss Port,166,,mm,IH3,9
IH/IHM/IMH,25,18,Light Duty Mill,570,,mm,IH3,9
IH/IHM/IMH,32,14,Rod Gland Drain,426,,mm,IH3,10
IH/IHM/IMH,32,14,Air Bleed,173,,mm,IH3,10
IH/IHM/IMH,32,14,Prox Switch,600,,mm,IH3,10
IH/IHM/IMH,32,14,Brass Wiper,83,,mm,IH3,10
IH/IHM/IMH,32,14,Viton Rod Seal,38,,mm,IH3,10
IH/IHM/IMH,32,14,Viton Piston Seal,112,,mm,IH3,10
IH/IHM/IMH,32,14,Extra Port,90,,mm,IH3,10
IH/IHM/IMH,32,14,Boss Port,166,,mm,IH3,10
IH/IHM/IMH,32,14,Light Duty Mill,665,,mm,IH3,10
IH/IHM/IMH,32,18,Rod Gland Drain,435,,mm,IH3,11
IH/IHM/IMH,32,18,Air Bleed,173,,mm,IH3,11
IH/IHM/IMH,32,18,Prox Switch,600,,mm,IH3,11
IH/IHM/IMH,32,18,Brass Wiper,107,,mm,IH3,11
IH/IHM/IMH,32,18,Viton Rod Seal,64,,mm,IH3,11
IH/IHM/IMH,32,18,Viton Piston Seal,112,,mm,IH3,11
IH/IHM/IMH,32,18,Extra Port,90,,mm,IH3,11
IH/IHM/IMH,32,18,Boss Port,166,,mm,IH3,11
IH/IHM/IMH,32,18,Light Duty Mill,665,,mm,IH3,11
IH/IHM/IMH,32,22,Rod Gland Drain,426,,mm,IH3,12
IH/IHM/IMH,32,22,Air Bleed,179,,mm,IH3,12
IH/IHM/IMH,32,22,Prox Switch,600,,mm,IH3,12
IH/IHM/IMH,32,22,Brass Wiper,83,,mm,IH3,12
IH/IHM/IMH,32,22,Viton Rod Seal,38,,mm,IH3,12
IH/IHM/IMH,32,22,Viton Piston Seal,143,,mm,IH3,12
IH/IHM/IMH,32,22,Extra Port,95,,mm,IH3,12
IH/IHM/IMH,32,22,Boss Port,166,,mm,IH3,12
IH/IHM/IMH,32,22,Light Duty Mill,821,,mm,IH3,12
IH/IHM/IMH,40,18,Rod Gland Drain,435,,mm,IH3,13
IH/IHM/IMH,40,18,Air Bleed,179,,mm,IH3,13
IH/IHM/IMH,40,18,Prox Switch,600,,mm,IH3,13
IH/IHM/IMH,40,18,Brass Wiper,107,,mm,IH3,13
IH/IHM/IMH,40,18,Viton Rod Seal,64,,mm,IH3,13
IH/IHM/IMH,40,18,Viton Piston Seal,143,,mm,IH3,13
IH/IHM/IMH,40,18,Extra Port,95,,mm,IH3,13
IH/IHM/IMH,40,18,Boss Port,166,,mm,IH3,13
IH/IHM/IMH,40,18,Light Duty Mill,821,,mm,IH3,13
IH/IHM/IMH,40,22,Rod Gland Drain,445,,mm,IH3,14
IH/IHM/IMH,40,22,Air Bleed,179,,mm,IH3,14
IH/IHM/IMH,40,22,Prox Switch,600,,mm,IH3,14
IH/IHM/IMH,40,22,Brass Wiper,147,,mm,IH3,14
IH/IHM/IMH,40,22,Viton Rod Seal,70,,mm,IH3,14
IH/IHM/IMH,40,22,Viton Piston Seal,143,,mm,IH3,14
IH/IHM/IMH,40,22,Extra Port,95,,mm,IH3,14
IH/IHM/IMH,40,22,Boss Port,166,,mm,IH3,14
IH/IHM/IMH,40,22,Light Duty Mill,821,,mm,IH3,14
IH/IHM/IMH,40,28,Rod Gland Drain,435,,mm,IH3,15
IH/IHM/IMH,40,28,Air Bleed,188,,mm,IH3,15
IH/IHM/IMH,40,28,Prox Switch,600,,mm,IH3,15
IH/IHM/IMH,40,28,Brass Wiper,107,,mm,IH3,15
IH/IHM/IMH,40,28,Viton Rod Seal,64,,mm,IH3,15
IH/IHM/IMH,40,28,Viton Piston Seal,190,,mm,IH3,15
IH/IHM/IMH,40,28,Extra Port,100,,mm,IH3,15
IH/IHM/IMH,40,28,Boss Port,166,,mm,IH3,15
IH/IHM/IMH,40,28,Light Duty Mill,932,,mm,IH3,15
IH/IHM/IMH,50,22,Rod Gland Drain,445,,mm,IH3,16
IH/IHM/IMH,50,22,Air Bleed,188,,mm,IH3,16
IH/IHM/IMH,50,22,Prox Switch,600,,mm,IH3,16
IH/IHM/IMH,50,22,Brass Wiper,147,,mm,IH3,16
IH/IHM/IMH,50,22,Viton Rod Seal,70,,mm,IH3,16
IH/IHM/IMH,50,22,Viton Piston Seal,190,,mm,IH3,16
IH/IHM/IMH,50,22,Extra Port,100,,mm,IH3,16
IH/IHM/IMH,50,22,Boss Port,166,,mm,IH3,16
IH/IHM/IMH,50,22,Light Duty Mill,932,,mm,IH3,16
IH/IHM/IMH,50,28,Rod Gland Drain,455,,mm,IH3,17
IH/IHM/IMH,50,28,Air Bleed,188,,mm,IH3,17
IH/IHM/IMH,50,28,Prox Switch,600,,mm,IH3,17
IH/IHM/IMH,50,28,Brass Wiper,224,,mm,IH3,17
IH/IHM/IMH,50,28,Viton Rod Seal,111,,mm,IH3,17
IH/IHM/IMH,50,28,Viton Piston Seal,190,,mm,IH3,17
IH/IHM/IMH,50,28,Extra Port,100,,mm,IH3,17
IH/IHM/IMH,50,28,Boss Port,166,,mm,IH3,17
IH/IHM/IMH,50,28,Light Duty Mill,932,,mm,IH3,17
IH/IHM/IMH,50,36,Rod Gland Drain,445,,mm,IH3,18
IH/IHM/IMH,50,36,Air Bleed,198,,mm,IH3,18
IH/IHM/IMH,50,36,Prox Switch,600,,mm,IH3,18
IH/IHM/IMH,50,36,Brass Wiper,147,,mm,IH3,18
IH/IHM/IMH,50,36,Viton Rod Seal,70,,mm,IH3,18
IH/IHM/IMH,50,36,Viton Piston Seal,232,,mm,IH3,18
